Problem name,Solver,mem=,Runtime(ns),Memory used(bytes),Number of steps to solve(iterations),Number of vector-matrix opeartions
Shpak6,lbfgs,19,86875.0,81848.0,1,39468
Shpak6,lbfgs,20,86500.0,85336.0,1,39482
Shpak6,lbfgs,21,86000.0,120472.0,1,39496
Shpak6,lbfgs,22,85958.0,122424.0,1,39510
Shpak6,lbfgs,23,86458.0,124280.0,1,39524
Shpak6,lbfgs,24,92208.0,126248.0,1,39538
Shpak6,lbfgs,25,86750.0,128104.0,1,39552
Shpak6,lbfgs,26,87584.0,130024.0,1,39566
Shpak6,lbfgs,27,87458.0,131928.0,1,39580
Shpak6,lbfgs,28,87334.0,133848.0,1,39594
Shpak6,lbfgs,29,88333.0,135704.0,1,39608
Shpak6,lbfgs,30,89459.0,137672.0,1,39622
Shpak6,lbfgs,31,89000.0,139528.0,1,39636
Shpak6,lbfgs,32,89041.0,141448.0,1,39650
Shpak6,lbfgs,33,88875.0,143336.0,1,39664
Shpak6,lbfgs,34,88708.0,145256.0,1,39678
Shpak6,lbfgs,35,89625.0,147160.0,1,39692
Shpak6,lbfgs,36,89792.0,149144.0,1,39706
Shpak6,lbfgs,37,90041.0,151000.0,1,39720
Shpak6,lbfgs,38,89708.0,152904.0,1,39734
Shpak6,lbfgs,39,91125.0,154760.0,1,39748
Shpak6,lbfgs,40,91250.0,156744.0,1,39762
Shpak6,lbfgs,41,92125.0,191432.0,1,39776
Shpak6,lbfgs,42,91833.0,193288.0,1,39790
Shpak6,lbfgs,43,92042.0,195144.0,1,39804
Shpak6,lbfgs,44,96417.0,197128.0,1,39818
Shpak6,lbfgs,45,91958.0,199064.0,1,39832
Shpak6,lbfgs,46,94875.0,200920.0,1,39846
Shpak6,lbfgs,47,94166.0,202776.0,1,39860
Shpak6,lbfgs,48,105125.0,204824.0,1,39874
Shpak6,lbfgs,49,94375.0,206680.0,1,39888
Shpak6,lbfgs,50,94542.0,208616.0,1,39902
Shpak6,lbfgs,51,95166.0,210472.0,1,39916
Shpak6,lbfgs,52,96750.0,212328.0,1,39930
Shpak6,lbfgs,53,94625.0,214184.0,1,39944
Shpak6,lbfgs,54,95583.0,216232.0,1,39958
Shpak6,lbfgs,55,95875.0,218200.0,1,39972
Shpak6,lbfgs,56,95041.0,220056.0,1,39986
Shpak6,lbfgs,57,95333.0,221912.0,1,40000
Shpak6,lbfgs,58,96417.0,223768.0,1,40014
Shpak6,lbfgs,59,96000.0,225624.0,1,40028
Shpak6,lbfgs,60,97042.0,227672.0,1,40042
Shpak6,lbfgs,61,97334.0,229528.0,1,40056
Shpak6,lbfgs,62,96959.0,264232.0,1,40070
Shpak6,lbfgs,63,104875.0,266088.0,1,40084
Shpak6,lbfgs,64,99042.0,267944.0,1,40098
Shpak6,lbfgs,65,98750.0,269800.0,1,40112
Shpak6,lbfgs,66,99083.0,271784.0,1,40126
Shpak6,lbfgs,67,98666.0,273720.0,1,40140
Shpak6,lbfgs,68,99250.0,275576.0,1,40154
Shpak6,lbfgs,69,99584.0,277432.0,1,40168
Shpak6,lbfgs,70,100416.0,279480.0,1,40182
Shpak6,lbfgs,71,99792.0,281336.0,1,40196
Shpak6,lbfgs,72,100917.0,283272.0,1,40210
Shpak6,lbfgs,73,106584.0,285128.0,1,40224
Shpak6,lbfgs,74,101625.0,286984.0,1,40238
Shpak6,lbfgs,75,106167.0,288840.0,1,40252
Shpak6,lbfgs,76,101833.0,290888.0,1,40266
Shpak6,lbfgs,77,102542.0,292856.0,1,40280
Shpak6,lbfgs,78,102333.0,294712.0,1,40294
Shpak6,lbfgs,79,104375.0,296568.0,1,40308
Shpak6,lbfgs,80,103375.0,298424.0,1,40322
Shpak6,lbfgs,81,100750.0,300280.0,1,40336
Shpak6,lbfgs,82,104625.0,335160.0,1,40350
Shpak6,lbfgs,83,104291.0,337016.0,1,40364
Shpak6,lbfgs,84,104000.0,339000.0,1,40378
Shpak6,lbfgs,85,105042.0,340856.0,1,40392
Shpak6,lbfgs,86,110916.0,342712.0,1,40406
Shpak6,lbfgs,87,104250.0,344568.0,1,40420
Shpak6,lbfgs,88,105291.0,346424.0,1,40434
Shpak6,lbfgs,89,104958.0,348280.0,1,40448
Shpak6,lbfgs,90,105292.0,350456.0,1,40462
Shpak6,lbfgs,91,106042.0,352312.0,1,40476
Shpak6,lbfgs,92,105458.0,354312.0,1,40490
Shpak6,lbfgs,93,106250.0,356168.0,1,40504
Shpak6,lbfgs,94,105958.0,358024.0,1,40518
Shpak6,lbfgs,95,108125.0,359880.0,1,40532
Shpak6,lbfgs,96,107625.0,361736.0,1,40546
Shpak6,lbfgs,97,113583.0,363592.0,1,40560
Shpak6,lbfgs,98,108500.0,365448.0,1,40574
Shpak6,lbfgs,99,109167.0,367304.0,1,40588
Shpak6,lbfgs,100,110375.0,369480.0,1,40602
allinitu,lbfgs,1,79791.0,18456.0,1,40616
allinitu,lbfgs,2,81209.0,22376.0,1,40630
allinitu,lbfgs,3,81292.0,25784.0,1,40644
allinitu,lbfgs,4,81125.0,29256.0,1,40658
allinitu,lbfgs,5,81875.0,32664.0,1,40672
allinitu,lbfgs,6,81250.0,36136.0,1,40686
allinitu,lbfgs,7,81833.0,39544.0,1,40700
allinitu,lbfgs,8,84083.0,43016.0,1,40714
allinitu,lbfgs,9,84000.0,46936.0,1,40728
allinitu,lbfgs,10,82542.0,50408.0,1,40742
allinitu,lbfgs,11,84166.0,53816.0,1,40756
allinitu,lbfgs,12,83500.0,57288.0,1,40770
allinitu,lbfgs,13,83709.0,60696.0,1,40784
allinitu,lbfgs,14,83708.0,64168.0,1,40798
allinitu,lbfgs,15,84125.0,67576.0,1,40812
allinitu,lbfgs,16,84167.0,71048.0,1,40826
allinitu,lbfgs,17,86417.0,74968.0,1,40840
allinitu,lbfgs,18,85083.0,78456.0,1,40854
allinitu,lbfgs,19,87458.0,81848.0,1,40868
allinitu,lbfgs,20,86666.0,85336.0,1,40882
allinitu,lbfgs,21,85916.0,120472.0,1,40896
allinitu,lbfgs,22,86458.0,122424.0,1,40910
allinitu,lbfgs,23,86292.0,124280.0,1,40924
allinitu,lbfgs,24,85750.0,126248.0,1,40938
allinitu,lbfgs,25,86708.0,128104.0,1,40952
allinitu,lbfgs,26,87042.0,130024.0,1,40966
allinitu,lbfgs,27,87375.0,131928.0,1,40980
allinitu,lbfgs,28,87500.0,133848.0,1,40994
allinitu,lbfgs,29,87375.0,135704.0,1,41008
allinitu,lbfgs,30,91292.0,137672.0,1,41022
allinitu,lbfgs,31,89209.0,139528.0,1,41036
allinitu,lbfgs,32,88875.0,141448.0,1,41050
allinitu,lbfgs,33,89541.0,143336.0,1,41064
allinitu,lbfgs,34,89250.0,145256.0,1,41078
allinitu,lbfgs,35,93417.0,147160.0,1,41092
allinitu,lbfgs,36,89417.0,149144.0,1,41106
allinitu,lbfgs,37,90417.0,151000.0,1,41120
allinitu,lbfgs,38,91209.0,152904.0,1,41134
allinitu,lbfgs,39,92541.0,154760.0,1,41148
allinitu,lbfgs,40,91875.0,156744.0,1,41162
allinitu,lbfgs,41,93875.0,191432.0,1,41176
allinitu,lbfgs,42,91167.0,193288.0,1,41190
allinitu,lbfgs,43,91834.0,195144.0,1,41204
allinitu,lbfgs,44,92042.0,197128.0,1,41218
allinitu,lbfgs,45,93542.0,199064.0,1,41232
allinitu,lbfgs,46,95375.0,200920.0,1,41246
allinitu,lbfgs,47,93250.0,202776.0,1,41260
allinitu,lbfgs,48,94375.0,204824.0,1,41274
allinitu,lbfgs,49,94167.0,206680.0,1,41288
allinitu,lbfgs,50,94083.0,208616.0,1,41302
allinitu,lbfgs,51,93792.0,210472.0,1,41316
allinitu,lbfgs,52,94833.0,212328.0,1,41330
allinitu,lbfgs,53,94708.0,214184.0,1,41344
allinitu,lbfgs,54,94833.0,216232.0,1,41358
allinitu,lbfgs,55,94792.0,218200.0,1,41372
allinitu,lbfgs,56,96625.0,220056.0,1,41386
allinitu,lbfgs,57,95000.0,221912.0,1,41400
allinitu,lbfgs,58,96625.0,223768.0,1,41414
allinitu,lbfgs,59,96583.0,225624.0,1,41428
allinitu,lbfgs,60,96500.0,227672.0,1,41442
allinitu,lbfgs,61,96833.0,229528.0,1,41456
allinitu,lbfgs,62,97625.0,264232.0,1,41470
allinitu,lbfgs,63,97000.0,266088.0,1,41484
allinitu,lbfgs,64,98791.0,267944.0,1,41498
allinitu,lbfgs,65,97834.0,269800.0,1,41512
allinitu,lbfgs,66,97791.0,271784.0,1,41526
allinitu,lbfgs,67,97667.0,273720.0,1,41540
allinitu,lbfgs,68,98916.0,275576.0,1,41554
allinitu,lbfgs,69,99583.0,277432.0,1,41568
allinitu,lbfgs,70,100833.0,279480.0,1,41582
allinitu,lbfgs,71,100833.0,281336.0,1,41596
allinitu,lbfgs,72,103208.0,283272.0,1,41610
allinitu,lbfgs,73,101542.0,285128.0,1,41624
allinitu,lbfgs,74,101708.0,286984.0,1,41638
allinitu,lbfgs,75,102834.0,288840.0,1,41652
allinitu,lbfgs,76,103000.0,290888.0,1,41666
allinitu,lbfgs,77,103417.0,292856.0,1,41680
allinitu,lbfgs,78,103083.0,294712.0,1,41694
allinitu,lbfgs,79,103375.0,296568.0,1,41708
allinitu,lbfgs,80,102917.0,298424.0,1,41722
allinitu,lbfgs,81,103041.0,300280.0,1,41736
allinitu,lbfgs,82,103500.0,335160.0,1,41750
allinitu,lbfgs,83,104000.0,337016.0,1,41764
allinitu,lbfgs,84,102792.0,339000.0,1,41778
allinitu,lbfgs,85,104208.0,340856.0,1,41792
allinitu,lbfgs,86,104417.0,342712.0,1,41806
allinitu,lbfgs,87,111583.0,344568.0,1,41820
allinitu,lbfgs,88,105208.0,346424.0,1,41834
allinitu,lbfgs,89,105083.0,348280.0,1,41848
allinitu,lbfgs,90,106625.0,350456.0,1,41862
allinitu,lbfgs,91,105750.0,352312.0,1,41876
allinitu,lbfgs,92,104958.0,354312.0,1,41890
allinitu,lbfgs,93,105792.0,356168.0,1,41904
allinitu,lbfgs,94,107000.0,358024.0,1,41918
allinitu,lbfgs,95,108916.0,359880.0,1,41932
allinitu,lbfgs,96,106542.0,361736.0,1,41946
allinitu,lbfgs,97,107583.0,363592.0,1,41960
allinitu,lbfgs,98,112375.0,365448.0,1,41974
allinitu,lbfgs,99,107417.0,367304.0,1,41988
allinitu,lbfgs,100,109125.0,369480.0,1,42002
bard,lbfgs,1,79625.0,18456.0,1,42016
bard,lbfgs,2,80083.0,22376.0,1,42030
bard,lbfgs,3,80750.0,25784.0,1,42044
bard,lbfgs,4,80416.0,29256.0,1,42058
bard,lbfgs,5,81292.0,32664.0,1,42072
bard,lbfgs,6,81333.0,36136.0,1,42086
bard,lbfgs,7,82083.0,39544.0,1,42100
bard,lbfgs,8,81541.0,43016.0,1,42114
bard,lbfgs,9,87250.0,46936.0,1,42128
bard,lbfgs,10,82875.0,50408.0,1,42142
bard,lbfgs,11,83208.0,53816.0,1,42156
bard,lbfgs,12,84000.0,57288.0,1,42170
bard,lbfgs,13,83291.0,60696.0,1,42184
bard,lbfgs,14,83375.0,64168.0,1,42198
bard,lbfgs,15,83792.0,67576.0,1,42212
bard,lbfgs,16,84541.0,71048.0,1,42226
bard,lbfgs,17,84875.0,74968.0,1,42240
bard,lbfgs,18,85959.0,78456.0,1,42254
bard,lbfgs,19,85375.0,81848.0,1,42268
bard,lbfgs,20,86292.0,85336.0,1,42282
bard,lbfgs,21,85625.0,120472.0,1,42296
bard,lbfgs,22,85542.0,122424.0,1,42310
bard,lbfgs,23,86542.0,124280.0,1,42324
bard,lbfgs,24,86125.0,126248.0,1,42338
bard,lbfgs,25,86834.0,128104.0,1,42352
bard,lbfgs,26,87291.0,130024.0,1,42366
bard,lbfgs,27,86917.0,131928.0,1,42380
bard,lbfgs,28,87667.0,133848.0,1,42394
bard,lbfgs,29,87959.0,135704.0,1,42408
bard,lbfgs,30,88250.0,137672.0,1,42422
bard,lbfgs,31,87792.0,139528.0,1,42436
bard,lbfgs,32,90333.0,141448.0,1,42450
bard,lbfgs,33,89209.0,143336.0,1,42464
bard,lbfgs,34,88875.0,145256.0,1,42478
bard,lbfgs,35,88709.0,147160.0,1,42492
bard,lbfgs,36,89833.0,149144.0,1,42506
bard,lbfgs,37,89541.0,151000.0,1,42520
bard,lbfgs,38,90208.0,152904.0,1,42534
bard,lbfgs,39,90708.0,154760.0,1,42548
bard,lbfgs,40,91042.0,156744.0,1,42562
bard,lbfgs,41,90542.0,191432.0,1,42576
bard,lbfgs,42,91416.0,193288.0,1,42590
bard,lbfgs,43,90750.0,195144.0,1,42604
bard,lbfgs,44,91792.0,197128.0,1,42618
bard,lbfgs,45,94542.0,199064.0,1,42632
bard,lbfgs,46,93417.0,200920.0,1,42646
bard,lbfgs,47,93250.0,202776.0,1,42660
bard,lbfgs,48,93958.0,204824.0,1,42674
bard,lbfgs,49,93125.0,206680.0,1,42688
bard,lbfgs,50,93625.0,208616.0,1,42702
bard,lbfgs,51,93542.0,210472.0,1,42716
bard,lbfgs,52,93875.0,212328.0,1,42730
bard,lbfgs,53,94791.0,214184.0,1,42744
bard,lbfgs,54,100875.0,216232.0,1,42758
bard,lbfgs,55,94833.0,218200.0,1,42772
bard,lbfgs,56,96333.0,220056.0,1,42786
bard,lbfgs,57,96417.0,221912.0,1,42800
bard,lbfgs,58,96792.0,223768.0,1,42814
bard,lbfgs,59,96500.0,225624.0,1,42828
bard,lbfgs,60,96459.0,227672.0,1,42842
bard,lbfgs,61,97167.0,229528.0,1,42856
bard,lbfgs,62,99917.0,264232.0,1,42870
bard,lbfgs,63,98125.0,266088.0,1,42884
bard,lbfgs,64,98750.0,267944.0,1,42898
bard,lbfgs,65,99792.0,269800.0,1,42912
bard,lbfgs,66,100416.0,271784.0,1,42926
bard,lbfgs,67,98542.0,273720.0,1,42940
bard,lbfgs,68,99291.0,275576.0,1,42954
bard,lbfgs,69,100209.0,277432.0,1,42968
bard,lbfgs,70,108166.0,279480.0,1,42982
bard,lbfgs,71,101709.0,281336.0,1,42996
bard,lbfgs,72,100541.0,283272.0,1,43010
bard,lbfgs,73,101083.0,285128.0,1,43024
bard,lbfgs,74,100625.0,286984.0,1,43038
bard,lbfgs,75,100666.0,288840.0,1,43052
bard,lbfgs,76,101334.0,290888.0,1,43066
bard,lbfgs,77,102792.0,292856.0,1,43080
bard,lbfgs,78,104375.0,294712.0,1,43094
bard,lbfgs,79,103041.0,296568.0,1,43108
bard,lbfgs,80,100958.0,298424.0,1,43122
bard,lbfgs,81,102208.0,300280.0,1,43136
bard,lbfgs,82,103834.0,335160.0,1,43150
bard,lbfgs,83,103500.0,337016.0,1,43164
bard,lbfgs,84,103958.0,339000.0,1,43178
bard,lbfgs,85,102417.0,340856.0,1,43192
bard,lbfgs,86,105334.0,342712.0,1,43206
bard,lbfgs,87,104708.0,344568.0,1,43220
bard,lbfgs,88,105958.0,346424.0,1,43234
bard,lbfgs,89,106292.0,348280.0,1,43248
bard,lbfgs,90,112542.0,350456.0,1,43262
bard,lbfgs,91,106667.0,352312.0,1,43276
bard,lbfgs,92,108000.0,354312.0,1,43290
bard,lbfgs,93,106959.0,356168.0,1,43304
bard,lbfgs,94,105750.0,358024.0,1,43318
bard,lbfgs,95,108500.0,359880.0,1,43332
bard,lbfgs,96,106084.0,361736.0,1,43346
bard,lbfgs,97,107542.0,363592.0,1,43360
bard,lbfgs,98,108125.0,365448.0,1,43374
bard,lbfgs,99,108750.0,367304.0,1,43388
bard,lbfgs,100,117583.0,369480.0,1,43402
beale,lbfgs,1,80750.0,18456.0,1,43416
beale,lbfgs,2,80333.0,22376.0,1,43430
beale,lbfgs,3,81167.0,25784.0,1,43444
beale,lbfgs,4,81500.0,29256.0,1,43458
beale,lbfgs,5,81166.0,32664.0,1,43472
beale,lbfgs,6,86750.0,36136.0,1,43486
beale,lbfgs,7,81792.0,39544.0,1,43500
beale,lbfgs,8,89750.0,43016.0,1,43514
beale,lbfgs,9,84000.0,46936.0,1,43528
beale,lbfgs,10,83208.0,50408.0,1,43542
beale,lbfgs,11,83084.0,53816.0,1,43556
beale,lbfgs,12,82709.0,57288.0,1,43570
beale,lbfgs,13,83625.0,60696.0,1,43584
beale,lbfgs,14,83709.0,64168.0,1,43598
beale,lbfgs,15,84209.0,67576.0,1,43612
beale,lbfgs,16,84500.0,71048.0,1,43626
beale,lbfgs,17,84375.0,74968.0,1,43640
beale,lbfgs,18,85792.0,78456.0,1,43654
beale,lbfgs,19,84250.0,81848.0,1,43668
beale,lbfgs,20,84792.0,85336.0,1,43682
beale,lbfgs,21,85750.0,120472.0,1,43696
beale,lbfgs,22,86042.0,122424.0,1,43710
beale,lbfgs,23,85917.0,124280.0,1,43724
beale,lbfgs,24,86625.0,126248.0,1,43738
beale,lbfgs,25,87083.0,128104.0,1,43752
beale,lbfgs,26,87250.0,130024.0,1,43766
beale,lbfgs,27,86750.0,131928.0,1,43780
beale,lbfgs,28,87459.0,133848.0,1,43794
beale,lbfgs,29,88167.0,135704.0,1,43808
beale,lbfgs,30,87833.0,137672.0,1,43822
beale,lbfgs,31,88083.0,139528.0,1,43836
beale,lbfgs,32,88750.0,141448.0,1,43850
beale,lbfgs,33,88375.0,143336.0,1,43864
beale,lbfgs,34,90250.0,145256.0,1,43878
beale,lbfgs,35,90375.0,147160.0,1,43892
beale,lbfgs,36,89375.0,149144.0,1,43906
beale,lbfgs,37,90250.0,151000.0,1,43920
beale,lbfgs,38,91333.0,152904.0,1,43934
beale,lbfgs,39,91083.0,154760.0,1,43948
beale,lbfgs,40,90834.0,156744.0,1,43962
beale,lbfgs,41,90916.0,191432.0,1,43976
beale,lbfgs,42,89916.0,193288.0,1,43990
beale,lbfgs,43,91125.0,195144.0,1,44004
beale,lbfgs,44,91917.0,197128.0,1,44018
beale,lbfgs,45,95750.0,199064.0,1,44032
beale,lbfgs,46,92458.0,200920.0,1,44046
beale,lbfgs,47,93292.0,202776.0,1,44060
beale,lbfgs,48,93792.0,204824.0,1,44074
beale,lbfgs,49,93542.0,206680.0,1,44088
beale,lbfgs,50,93666.0,208616.0,1,44102
beale,lbfgs,51,94209.0,210472.0,1,44116
beale,lbfgs,52,94250.0,212328.0,1,44130
beale,lbfgs,53,93625.0,214184.0,1,44144
beale,lbfgs,54,94500.0,216232.0,1,44158
beale,lbfgs,55,95125.0,218200.0,1,44172
beale,lbfgs,56,99917.0,220056.0,1,44186
beale,lbfgs,57,96792.0,221912.0,1,44200
beale,lbfgs,58,96916.0,223768.0,1,44214
beale,lbfgs,59,96084.0,225624.0,1,44228
beale,lbfgs,60,96500.0,227672.0,1,44242
beale,lbfgs,61,97250.0,229528.0,1,44256
beale,lbfgs,62,97250.0,264232.0,1,44270
beale,lbfgs,63,96083.0,266088.0,1,44284
beale,lbfgs,64,98208.0,267944.0,1,44298
beale,lbfgs,65,98542.0,269800.0,1,44312
beale,lbfgs,66,98250.0,271784.0,1,44326
beale,lbfgs,67,100542.0,273720.0,1,44340
beale,lbfgs,68,95583.0,275576.0,1,44354
beale,lbfgs,69,99167.0,277432.0,1,44368
beale,lbfgs,70,98875.0,279480.0,1,44382
beale,lbfgs,71,98542.0,281336.0,1,44396
beale,lbfgs,72,99458.0,283272.0,1,44410
beale,lbfgs,73,100292.0,285128.0,1,44424
beale,lbfgs,74,100291.0,286984.0,1,44438
beale,lbfgs,75,100875.0,288840.0,1,44452
beale,lbfgs,76,102125.0,290888.0,1,44466
beale,lbfgs,77,102792.0,292856.0,1,44480
beale,lbfgs,78,103125.0,294712.0,1,44494
beale,lbfgs,79,103834.0,296568.0,1,44508
beale,lbfgs,80,107667.0,298424.0,1,44522
beale,lbfgs,81,103750.0,300280.0,1,44536
beale,lbfgs,82,106000.0,335160.0,1,44550
beale,lbfgs,83,104541.0,337016.0,1,44564
beale,lbfgs,84,107292.0,339000.0,1,44578
beale,lbfgs,85,103917.0,340856.0,1,44592
beale,lbfgs,86,109458.0,342712.0,1,44606
beale,lbfgs,87,105875.0,344568.0,1,44620
beale,lbfgs,88,105542.0,346424.0,1,44634
beale,lbfgs,89,105250.0,348280.0,1,44648
beale,lbfgs,90,105208.0,350456.0,1,44662
beale,lbfgs,91,106792.0,352312.0,1,44676
beale,lbfgs,92,105417.0,354312.0,1,44690
beale,lbfgs,93,105500.0,356168.0,1,44704
beale,lbfgs,94,106500.0,358024.0,1,44718
beale,lbfgs,95,108333.0,359880.0,1,44732
beale,lbfgs,96,107166.0,361736.0,1,44746
beale,lbfgs,97,106541.0,363592.0,1,44760
beale,lbfgs,98,106583.0,365448.0,1,44774
beale,lbfgs,99,107042.0,367304.0,1,44788
beale,lbfgs,100,107708.0,369480.0,1,44802
bennett5,lbfgs,1,79083.0,18456.0,1,44816
bennett5,lbfgs,2,80750.0,22376.0,1,44830
bennett5,lbfgs,3,84417.0,25784.0,1,44844
bennett5,lbfgs,4,79666.0,29256.0,1,44858
bennett5,lbfgs,5,81167.0,32664.0,1,44872
bennett5,lbfgs,6,82459.0,36136.0,1,44886
bennett5,lbfgs,7,82208.0,39544.0,1,44900
bennett5,lbfgs,8,82042.0,43016.0,1,44914
bennett5,lbfgs,9,82375.0,46936.0,1,44928
bennett5,lbfgs,10,83708.0,50408.0,1,44942
bennett5,lbfgs,11,83041.0,53816.0,1,44956
bennett5,lbfgs,12,83166.0,57288.0,1,44970
bennett5,lbfgs,13,84750.0,60696.0,1,44984
bennett5,lbfgs,14,83833.0,64168.0,1,44998
bennett5,lbfgs,15,83958.0,67576.0,1,45012
bennett5,lbfgs,16,84292.0,71048.0,1,45026
bennett5,lbfgs,17,84875.0,74968.0,1,45040
bennett5,lbfgs,18,84458.0,78456.0,1,45054
bennett5,lbfgs,19,84875.0,81848.0,1,45068
bennett5,lbfgs,20,85084.0,85336.0,1,45082
bennett5,lbfgs,21,84958.0,120472.0,1,45096
bennett5,lbfgs,22,85292.0,122424.0,1,45110
bennett5,lbfgs,23,85416.0,124280.0,1,45124
bennett5,lbfgs,24,86542.0,126248.0,1,45138
bennett5,lbfgs,25,89166.0,128104.0,1,45152
bennett5,lbfgs,26,86083.0,130024.0,1,45166
bennett5,lbfgs,27,87791.0,131928.0,1,45180
bennett5,lbfgs,28,88042.0,133848.0,1,45194
bennett5,lbfgs,29,88000.0,135704.0,1,45208
bennett5,lbfgs,30,88500.0,137672.0,1,45222
bennett5,lbfgs,31,88375.0,139528.0,1,45236
bennett5,lbfgs,32,88417.0,141448.0,1,45250
bennett5,lbfgs,33,89000.0,143336.0,1,45264
bennett5,lbfgs,34,89334.0,145256.0,1,45278
bennett5,lbfgs,35,89417.0,147160.0,1,45292
bennett5,lbfgs,36,94667.0,149144.0,1,45306
bennett5,lbfgs,37,90875.0,151000.0,1,45320
bennett5,lbfgs,38,91334.0,152904.0,1,45334
bennett5,lbfgs,39,91125.0,154760.0,1,45348
bennett5,lbfgs,40,91833.0,156744.0,1,45362
bennett5,lbfgs,41,91917.0,191432.0,1,45376
bennett5,lbfgs,42,91166.0,193288.0,1,45390
bennett5,lbfgs,43,91750.0,195144.0,1,45404
bennett5,lbfgs,44,96541.0,197128.0,1,45418
bennett5,lbfgs,45,92334.0,199064.0,1,45432
bennett5,lbfgs,46,91792.0,200920.0,1,45446
bennett5,lbfgs,47,94208.0,202776.0,1,45460
bennett5,lbfgs,48,92416.0,204824.0,1,45474
bennett5,lbfgs,49,93666.0,206680.0,1,45488
bennett5,lbfgs,50,93333.0,208616.0,1,45502
bennett5,lbfgs,51,94667.0,210472.0,1,45516
bennett5,lbfgs,52,94875.0,212328.0,1,45530
bennett5,lbfgs,53,95000.0,214184.0,1,45544
bennett5,lbfgs,54,95208.0,216232.0,1,45558
bennett5,lbfgs,55,96042.0,218200.0,1,45572
bennett5,lbfgs,56,95292.0,220056.0,1,45586
bennett5,lbfgs,57,95542.0,221912.0,1,45600
bennett5,lbfgs,58,97458.0,223768.0,1,45614
bennett5,lbfgs,59,96917.0,225624.0,1,45628
bennett5,lbfgs,60,95750.0,227672.0,1,45642
bennett5,lbfgs,61,96791.0,229528.0,1,45656
bennett5,lbfgs,62,96750.0,264232.0,1,45670
bennett5,lbfgs,63,97500.0,266088.0,1,45684
bennett5,lbfgs,64,97167.0,267944.0,1,45698
bennett5,lbfgs,65,96541.0,269800.0,1,45712
bennett5,lbfgs,66,98042.0,271784.0,1,45726
bennett5,lbfgs,67,98625.0,273720.0,1,45740
bennett5,lbfgs,68,99958.0,275576.0,1,45754
bennett5,lbfgs,69,104125.0,277432.0,1,45768
bennett5,lbfgs,70,99958.0,279480.0,1,45782
bennett5,lbfgs,71,99958.0,281336.0,1,45796
bennett5,lbfgs,72,101708.0,283272.0,1,45810
bennett5,lbfgs,73,100833.0,285128.0,1,45824
bennett5,lbfgs,74,102208.0,286984.0,1,45838
bennett5,lbfgs,75,102334.0,288840.0,1,45852
bennett5,lbfgs,76,102541.0,290888.0,1,45866
bennett5,lbfgs,77,101125.0,292856.0,1,45880
bennett5,lbfgs,78,103500.0,294712.0,1,45894
bennett5,lbfgs,79,102333.0,296568.0,1,45908
bennett5,lbfgs,80,108500.0,298424.0,1,45922
bennett5,lbfgs,81,102459.0,300280.0,1,45936
bennett5,lbfgs,82,102584.0,335160.0,1,45950
bennett5,lbfgs,83,102625.0,337016.0,1,45964
bennett5,lbfgs,84,104208.0,339000.0,1,45978
bennett5,lbfgs,85,103709.0,340856.0,1,45992
bennett5,lbfgs,86,102750.0,342712.0,1,46006
bennett5,lbfgs,87,103750.0,344568.0,1,46020
bennett5,lbfgs,88,103541.0,346424.0,1,46034
bennett5,lbfgs,89,105542.0,348280.0,1,46048
bennett5,lbfgs,90,104750.0,350456.0,1,46062
bennett5,lbfgs,91,105542.0,352312.0,1,46076
bennett5,lbfgs,92,104625.0,354312.0,1,46090
bennett5,lbfgs,93,106000.0,356168.0,1,46104
bennett5,lbfgs,94,105916.0,358024.0,1,46118
bennett5,lbfgs,95,107292.0,359880.0,1,46132
bennett5,lbfgs,96,106042.0,361736.0,1,46146
bennett5,lbfgs,97,108666.0,363592.0,1,46160
bennett5,lbfgs,98,107583.0,365448.0,1,46174
bennett5,lbfgs,99,108250.0,367304.0,1,46188
bennett5,lbfgs,100,108125.0,369480.0,1,46202
biggs6,lbfgs,1,79791.0,18456.0,1,46216
biggs6,lbfgs,2,80541.0,22376.0,1,46230
biggs6,lbfgs,3,80791.0,25784.0,1,46244
biggs6,lbfgs,4,80542.0,29256.0,1,46258
biggs6,lbfgs,5,81125.0,32664.0,1,46272
biggs6,lbfgs,6,81416.0,36136.0,1,46286
biggs6,lbfgs,7,81833.0,39544.0,1,46300
biggs6,lbfgs,8,81917.0,43016.0,1,46314
biggs6,lbfgs,9,82084.0,46936.0,1,46328
biggs6,lbfgs,10,82500.0,50408.0,1,46342
biggs6,lbfgs,11,84167.0,53816.0,1,46356
biggs6,lbfgs,12,82583.0,57288.0,1,46370
biggs6,lbfgs,13,84709.0,60696.0,1,46384
biggs6,lbfgs,14,84083.0,64168.0,1,46398
biggs6,lbfgs,15,83500.0,67576.0,1,46412
biggs6,lbfgs,16,86458.0,71048.0,1,46426
biggs6,lbfgs,17,84709.0,74968.0,1,46440
biggs6,lbfgs,18,85708.0,78456.0,1,46454
biggs6,lbfgs,19,85000.0,81848.0,1,46468
biggs6,lbfgs,20,85417.0,85336.0,1,46482
biggs6,lbfgs,21,85750.0,120472.0,1,46496
biggs6,lbfgs,22,86083.0,122424.0,1,46510
biggs6,lbfgs,23,86166.0,124280.0,1,46524
biggs6,lbfgs,24,88041.0,126248.0,1,46538
biggs6,lbfgs,25,86708.0,128104.0,1,46552
biggs6,lbfgs,26,87041.0,130024.0,1,46566
biggs6,lbfgs,27,87833.0,131928.0,1,46580
